creator_id,total_posts,mean_p_promotional,frac_pred_promotional,median_like_rate,mean_like_rate,median_words
477b0ec591,3,0.14267742334748718,0.0,0.1299342105263158,0.12815532628594248,645.0
47995ad8d2,1,0.8771247615532463,1.0,0.03167420814479638,0.03167420814479638,102.0
479ace852a,11,0.3347051368129285,0.2727272727272727,0.0989247311827957,0.089272776504271,124.0
479facbe0f,1,0.2301186850536049,0.0,0.02127659574468085,0.02127659574468085,33.0
47bbb76fa5,2,0.5005029588932901,0.5,0.04542300151218078,0.04542300151218078,73.0
47f5a4e270,1,0.06032661049558751,0.0,0.005957700327673518,0.005957700327673518,55.0
47fe1e4e7f,1,0.11599725807245537,0.0,0.027881040892193308,0.027881040892193308,205.0
48185c527a,1,0.5444025895926417,1.0,0.06010230179028133,0.06010230179028133,260.0
4827e5c4fe,6,0.5387252239556515,0.5,0.040049874795637506,0.04745714689394068,333.0
482ec976c9,1,0.8368857167185075,1.0,0.02294348127890542,0.02294348127890542,97.0
483348dbce,3,0.14923599578231836,0.0,0.03783783783783784,0.05057298194553097,215.0
48450aaca6,2,0.17457736059660572,0.0,0.05466134913635262,0.05466134913635262,556.5
48483f062a,1,0.6058125222059884,1.0,0.005692815666628714,0.005692815666628714,298.0
484ce93b72,1,0.8986407438607508,1.0,0.040160642570281124,0.040160642570281124,203.0
484de29af6,23,0.49632543760699394,0.4782608695652174,0.01293103448275862,0.01291475972034597,169.0
48547178d6,2,0.4154813180279398,0.0,0.04181259834526166,0.04181259834526166,177.5
48567985ad,12,0.5890255534822194,0.6666666666666666,0.07893442622950819,0.07717563820371919,511.0
4860526d97,4,0.6298230840974808,0.75,0.1266948463140667,0.11631389172363128,200.0
486f9b6905,2,0.5685882399493662,0.5,0.0671965478224214,0.0671965478224214,253.5
